"","year","id.land.use","land.use","Hutan.lahan.kering.primer","Hutan.lahan.kering.sekunder...bekas.tebangan","Hutan.rawa.primer","Hutan.rawa.sekunder","Hutan.mangrove.primer","Hutan.mangrove.sekunder","Hutan.tanaman","Perkebunan","Semak.belukar","Semak.belukar.rawa","Savanna...Padang.rumput","Pertanian.lahan.kering","Pertanian.lahan.kering..campur.semak...kebun.campur","Sawah","Tambak","Pemukiman","Transmigrasi","Lahan.terbuka","Pertambangan","Tubuh.air","Rawa","Awan","Bandara"
"Hutan.rawa.primer13",2029,"3","Hutan.rawa.primer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hutan.rawa.sekunder13",2029,"4","Hutan.rawa.sekunder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hutan.mangrove.primer13",2029,"5","Hutan.mangrove.primer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hutan.mangrove.sekunder13",2029,"6","Hutan.mangrove.sekunder",0,0,0,0,0,355.478761827508,0,0,0,0,0,0,0,0,0,72.9598799090636,0,0,0,0,0,0,0
"Hutan.tanaman13",2029,"7","Hutan.tanaman",0,0,0,0,0,0,143570.682344465,0,0,0,0,68011.8712337791,46548.4242150852,31016.6050309464,0,0,0,0,0,0,0,0,0
"Perkebunan13",2029,"8","Perkebunan",0,0,0,0,0,0,0,49499.9066806502,0,0,0,34507.0102124903,14994.0625093635,0,0,0,0,0,0,0,0,0,0
"Semak.belukar13",2029,"9","Semak.belukar",0,0,0,0,0,0,0,0,638.768609236823,0,0,0,646.117112075323,0,0,0,0,0,0,0,0,0,0
"Semak.belukar.rawa13",2029,"10","Semak.belukar.rawa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Savanna...Padang.rumput13",2029,"11","Savanna...Padang.rumput",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pertanian.lahan.kering13",2029,"12","Pertanian.lahan.kering",0,0,0,0,0,0,72513.4388621929,26052.0548675109,383.364239836301,0,0,604352.760517887,242782.56151547,222752.286629186,9132.0697289892,23815.1299837133,0,542.976216169089,4431.18678744942,2304.52280980056,0,0,27.6268064642791
"Pertanian.lahan.kering..campur.semak...kebun.campur13",2029,"13","Pertanian.lahan.kering..campur.semak...kebun.campur",0,20917.3502381112,0,0,0,0,24912.7430080063,14985.3236111731,0,0,0,239339.931681361,502158.725081817,199564.453795948,0,2555.73843589937,0,0,0,0,0,0,0
"Sawah13",2029,"14","Sawah",0,0,0,0,0,0,30285.8626907795,4655.18360364685,0,0,0,225732.512014828,203022.497073864,463696.055383118,0,0,0,0,0,0,0,0,0
"Tambak13",2029,"15","Tambak",0,0,0,0,0,0,0,0,0,0,0,0,0,12943.5263033548,12943.5263033551,0,0,0,0,0,0,0,0
"Pemukiman13",2029,"16","Pemukiman",0,0,0,0,0,0,0,0,0,0,0,34607.7141936735,13002.0448160083,0,0,47609.1466123484,0,0,0,0,0,0,0
"Transmigrasi13",2029,"17","Transmigrasi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lahan.terbuka13",2029,"18","Lahan.terbuka",0,0,0,0,0,0,0,0,0,0,0,0,1565.23597067451,0,0,0,0,1565.23597067465,0,0,0,0,0
"Pertambangan13",2029,"19","Pertambangan",0,0,0,0,0,0,0,0,0,0,0,3146.1404022388,0,0,0,0,0,0,3146.14040223891,0,0,0,0
"Tubuh.air13",2029,"20","Tubuh.air",0,0,0,0,0,0,0,0,0,0,0,4631.87439469436,0,0,0,0,0,0,0,4631.87439469454,0,0,0
"Rawa13",2029,"21","Rawa",0,0,0,0,0,1.85656445924133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82880359110459,0,0
"Awan13",2029,"22","Awan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bandara13",2029,"23","Bandara",0,0,0,0,0,0,0,0,0,0,0,36.8342412887814,0,0,0,0,0,0,0,0,0,0,36.8342412889597
"Hutan.lahan.kering.primer14",2030,"1","Hutan.lahan.kering.primer",3225.16056902005,0,0,0,0,0,0,0,0,0,0,0,1103.24984520728,0,0,0,0,0,0,0,0,0,0
"Hutan.lahan.kering.sekunder...bekas.tebangan14",2030,"2","Hutan.lahan.kering.sekunder...bekas.tebangan",0,15679.6939150188,0,0,0,0,0,0,0,0,0,34411.9642776429,3024.37226324854,0,0,0,0,0,0,0,0,0,0
"Hutan.rawa.primer14",2030,"3","Hutan.rawa.primer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hutan.rawa.sekunder14",2030,"4","Hutan.rawa.sekunder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hutan.mangrove.primer14",2030,"5","Hutan.mangrove.primer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hutan.mangrove.sekunder14",2030,"6","Hutan.mangrove.sekunder",0,0,0,0,0,280.977552206514,0,0,0,0,0,0,0,0,0,76.3577740808378,0,0,0,0,0,0,0
"Hutan.tanaman14",2030,"7","Hutan.tanaman",0,0,0,0,0,0,80820.1386219131,0,0,0,0,94532.4992504398,64002.6928002179,31927.3962328731,0,0,0,0,0,0,0,0,0
"Perkebunan14",2030,"8","Perkebunan",0,0,0,0,0,0,0,28557.4042736131,0,0,0,47683.3667529025,18951.6977364654,0,0,0,0,0,0,0,0,0,0
"Semak.belukar14",2030,"9","Semak.belukar",0,0,0,0,0,0,0,0,304.886123782596,0,0,0,717.246725290282,0,0,0,0,0,0,0,0,0,0
"Semak.belukar.rawa14",2030,"10","Semak.belukar.rawa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Savanna...Padang.rumput14",2030,"11","Savanna...Padang.rumput",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pertanian.lahan.kering14",2030,"12","Pertanian.lahan.kering",0,0,0,0,0,0,92550.5290705259,43631.9577942768,438.479475415239,0,0,372535.829539557,361027.055463469,320931.984158954,11541.2200207894,29781.6292479488,0,389.94141379316,6911.39099730302,2403.99622651607,0,0,37.0650606536365
"Pertanian.lahan.kering..campur.semak...kebun.campur14",2030,"13","Pertanian.lahan.kering..campur.semak...kebun.campur",0,24338.1962282145,0,0,0,0,41421.7404314066,19388.3757202362,0,0,0,351782.962747171,309321.049472063,284937.767698646,0,0,0,0,0,0,0,0,0
"Sawah14",2030,"14","Sawah",0,0,0,0,0,0,37839.6142263998,0,0,0,0,322957.78189472,290183.652878666,278991.878142766,0,0,0,0,0,0,0,0,0
"Tambak14",2030,"15","Tambak",0,0,0,0,0,0,0,0,0,0,0,0,0,15452.917222641,6622.67880970333,0,0,0,0,0,0,0,0
"Pemukiman14",2030,"16","Pemukiman",0,0,0,0,0,0,0,0,0,0,0,41430.2258287247,10406.9994903837,0,0,22215.7495927623,0,0,0,0,0,0,0
"Transmigrasi14",2030,"17","Transmigrasi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lahan.terbuka14",2030,"18","Lahan.terbuka",0,0,0,0,0,0,0,0,0,0,0,1109.74853079063,366.000000000156,0,0,0,0,632.463656053067,0,0,0,0,0
"Pertambangan14",2030,"19","Pertambangan",0,0,0,0,0,0,0,0,0,0,0,5304.12903278186,0,0,0,0,0,0,2273.19815690657,0,0,0,0
"Tubuh.air14",2030,"20","Tubuh.air",0,0,0,0,0,0,0,0,0,0,0,4855.47804314681,0,0,0,0,0,0,0,2080.9191613485,0,0,0
"Rawa14",2030,"21","Rawa",0,0,0,0,0,1.97197521872749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85682837223612,0,0
"Awan14",2030,"22","Awan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bandara14",2030,"23","Bandara",0,0,0,0,0,0,0,0,0,0,0,45.1227334273703,0,0,0,0,0,0,0,0,0,0,19.3383143257365
