"","year","id.sector","sector","Temission","ZA","NPK","SP36","UREA","ORGANIK"
"341",2022,29,"Pengadaan Air Pengelolaan Sampah Limbah dan Daur Ulang",0,0,0,0,0,0
"342",2022,30,"Konstruksi",0,0,0,0,0,0
"343",2022,31,"Perdagangan Mobil Sepeda Motor dan Reparasinya",0,0,0,0,0,0
"344",2022,32,"Perdagangan Besar dan Eceran Bukan Mobil dan Sepeda Motor",0,0,0,0,0,0
"345",2022,33,"Angkutan Rel",0,0,0,0,0,0
"346",2022,34,"Angkutan Darat",0,0,0,0,0,0
"347",2022,35,"Angkutan Laut",0,0,0,0,0,0
"348",2022,36,"Angkutan Sungai Danau dan Penyeberangan",0,0,0,0,0,0
"349",2022,37,"Angkutan Udara",0,0,0,0,0,0
"350",2022,38,"Pergudangan dan Jasa Penunjang Angkutan Pos dan Kurir",0,0,0,0,0,0
"351",2022,39,"Penyediaan Akomodasi",0,0,0,0,0,0
"352",2022,40,"Penyediaan Makan Minum",0,0,0,0,0,0
"353",2022,41,"Informasi dan Komunikasi",0,0,0,0,0,0
"354",2022,42,"Jasa Perantara Keuangan",0,0,0,0,0,0
"355",2022,43,"Asuransi dan Dana Pensiun",0,0,0,0,0,0
"356",2022,44,"Jasa Keuangan Lainnya",0,0,0,0,0,0
"357",2022,45,"Jasa Penunjang Keuangan",0,0,0,0,0,0
"358",2022,46,"Real Estate",0,0,0,0,0,0
"359",2022,47,"Jasa Perusahaan",0,0,0,0,0,0
"360",2022,48,"Administrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib",0,0,0,0,0,0
"361",2022,49,"Jasa Pendidikan",0,0,0,0,0,0
"362",2022,50,"Jasa Kesehatan dan Kegiatan Sosial",0,0,0,0,0,0
"363",2022,51,"Jasa lainnya",0,0,0,0,0,0
"364",2022,52,"Lainnya",0,0,0,0,0,0
"365",2023,1,"Tanaman Pangan",419984.955811758,16307.5286498162,145389.13558687,46087.7622824352,212159.870377569,40.6589150673635
"366",2023,2,"Tanaman Hortikultura",287207.972233199,14268.9831981777,87232.8433064541,42795.4662494895,142798.868280494,111.811198583609
"367",2023,3,"Perkebunan",143057.026695583,10247.300297077,58470.0198879982,20961.9281807792,53326.6799540924,51.0983756363672
"368",2023,4,"Peternakan",0,0,0,0,0,0
"369",2023,5,"Jasa Pertanian dan Perburuan ",0,0,0,0,0,0
"370",2023,6,"Kehutanan dan Penebangan Kayu",0,0,0,0,0,0
"371",2023,7,"Perikanan",0,0,0,0,0,0
"372",2023,8,"Pertambangan Minyak Gas dan Panas Bumi",0,0,0,0,0,0
"373",2023,9,"Pertambangan Bijih Logam",0,0,0,0,0,0
"374",2023,10,"Pertambangan dan Penggalian Lainnya",0,0,0,0,0,0
"375",2023,11,"Industri Batubara dan Pengilangan Migas",0,0,0,0,0,0
"376",2023,12,"Industri Makanan dan Minuman",0,0,0,0,0,0
"377",2023,13,"Pengolahan Tembakau",0,0,0,0,0,0
"378",2023,14,"Industri Tekstil dan Pakaian Jadi",0,0,0,0,0,0
"379",2023,15,"Industri Kulit Barang dari Kulit dan Alas Kaki",0,0,0,0,0,0
"380",2023,16,"Industri Kayu Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu Rotan dan Sejenisnya",0,0,0,0,0,0
"381",2023,17,"Industri Kertas dan Barang dari Kertas Percetakan dan Reproduksi Media Rekaman",0,0,0,0,0,0
"382",2023,18,"Industri Kimia Farmasi dan Obat Tradisional",0,0,0,0,0,0
"383",2023,19,"Industri Karet Barang dari Karet dan Plastik",0,0,0,0,0,0
"384",2023,20,"Industri Barang Galian bukan Logam",0,0,0,0,0,0
"385",2023,21,"Industri Logam Dasar",0,0,0,0,0,0
"386",2023,22,"Industri Barang dari Logam Komputer Barang Elektronik Optik dan Peralatan Listrik",0,0,0,0,0,0
"387",2023,23,"Industri Mesin dan Perlengkapan YTDL",0,0,0,0,0,0
"388",2023,24,"Industri Alat Angkutan",0,0,0,0,0,0
"389",2023,25,"Industri Furnitur",0,0,0,0,0,0
"390",2023,26,"Industri pengolahan lainnya jasa reparasi dan pemasangan mesin dan peralatan",0,0,0,0,0,0
"391",2023,27,"Ketenagalistrikan",0,0,0,0,0,0
"392",2023,28,"Pengadaan Gas dan Produksi Es",0,0,0,0,0,0
"393",2023,29,"Pengadaan Air Pengelolaan Sampah Limbah dan Daur Ulang",0,0,0,0,0,0
"394",2023,30,"Konstruksi",0,0,0,0,0,0
"395",2023,31,"Perdagangan Mobil Sepeda Motor dan Reparasinya",0,0,0,0,0,0
"396",2023,32,"Perdagangan Besar dan Eceran Bukan Mobil dan Sepeda Motor",0,0,0,0,0,0
"397",2023,33,"Angkutan Rel",0,0,0,0,0,0
"398",2023,34,"Angkutan Darat",0,0,0,0,0,0
"399",2023,35,"Angkutan Laut",0,0,0,0,0,0
"400",2023,36,"Angkutan Sungai Danau dan Penyeberangan",0,0,0,0,0,0
"401",2023,37,"Angkutan Udara",0,0,0,0,0,0
"402",2023,38,"Pergudangan dan Jasa Penunjang Angkutan Pos dan Kurir",0,0,0,0,0,0
"403",2023,39,"Penyediaan Akomodasi",0,0,0,0,0,0
"404",2023,40,"Penyediaan Makan Minum",0,0,0,0,0,0
"405",2023,41,"Informasi dan Komunikasi",0,0,0,0,0,0
"406",2023,42,"Jasa Perantara Keuangan",0,0,0,0,0,0
"407",2023,43,"Asuransi dan Dana Pensiun",0,0,0,0,0,0
"408",2023,44,"Jasa Keuangan Lainnya",0,0,0,0,0,0
"409",2023,45,"Jasa Penunjang Keuangan",0,0,0,0,0,0
"410",2023,46,"Real Estate",0,0,0,0,0,0
"411",2023,47,"Jasa Perusahaan",0,0,0,0,0,0
"412",2023,48,"Administrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib",0,0,0,0,0,0
"413",2023,49,"Jasa Pendidikan",0,0,0,0,0,0
"414",2023,50,"Jasa Kesehatan dan Kegiatan Sosial",0,0,0,0,0,0
"415",2023,51,"Jasa lainnya",0,0,0,0,0,0
"416",2023,52,"Lainnya",0,0,0,0,0,0
"417",2024,1,"Tanaman Pangan",440984.359763384,17122.911145859,152658.646425574,48392.1675331535,222767.942782858,42.6918759387455
"418",2024,2,"Tanaman Hortikultura",301568.372563703,14982.4324434817,91594.4859938364,44935.2398180806,149938.812549122,117.401759181943
"419",2024,3,"Perkebunan",150248.388521687,10762.4238522019,61409.2608236346,22015.6674734429,56007.3693224711,53.6670499365065
"420",2024,4,"Peternakan",0,0,0,0,0,0
"421",2024,5,"Jasa Pertanian dan Perburuan ",0,0,0,0,0,0
"422",2024,6,"Kehutanan dan Penebangan Kayu",0,0,0,0,0,0
"423",2024,7,"Perikanan",0,0,0,0,0,0
"424",2024,8,"Pertambangan Minyak Gas dan Panas Bumi",0,0,0,0,0,0
"425",2024,9,"Pertambangan Bijih Logam",0,0,0,0,0,0
"426",2024,10,"Pertambangan dan Penggalian Lainnya",0,0,0,0,0,0
"427",2024,11,"Industri Batubara dan Pengilangan Migas",0,0,0,0,0,0
"428",2024,12,"Industri Makanan dan Minuman",0,0,0,0,0,0
"429",2024,13,"Pengolahan Tembakau",0,0,0,0,0,0
"430",2024,14,"Industri Tekstil dan Pakaian Jadi",0,0,0,0,0,0
"431",2024,15,"Industri Kulit Barang dari Kulit dan Alas Kaki",0,0,0,0,0,0
"432",2024,16,"Industri Kayu Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu Rotan dan Sejenisnya",0,0,0,0,0,0
"433",2024,17,"Industri Kertas dan Barang dari Kertas Percetakan dan Reproduksi Media Rekaman",0,0,0,0,0,0
"434",2024,18,"Industri Kimia Farmasi dan Obat Tradisional",0,0,0,0,0,0
"435",2024,19,"Industri Karet Barang dari Karet dan Plastik",0,0,0,0,0,0
"436",2024,20,"Industri Barang Galian bukan Logam",0,0,0,0,0,0
"437",2024,21,"Industri Logam Dasar",0,0,0,0,0,0
"438",2024,22,"Industri Barang dari Logam Komputer Barang Elektronik Optik dan Peralatan Listrik",0,0,0,0,0,0
"439",2024,23,"Industri Mesin dan Perlengkapan YTDL",0,0,0,0,0,0
"440",2024,24,"Industri Alat Angkutan",0,0,0,0,0,0
"441",2024,25,"Industri Furnitur",0,0,0,0,0,0
"442",2024,26,"Industri pengolahan lainnya jasa reparasi dan pemasangan mesin dan peralatan",0,0,0,0,0,0
"443",2024,27,"Ketenagalistrikan",0,0,0,0,0,0
"444",2024,28,"Pengadaan Gas dan Produksi Es",0,0,0,0,0,0
"445",2024,29,"Pengadaan Air Pengelolaan Sampah Limbah dan Daur Ulang",0,0,0,0,0,0
"446",2024,30,"Konstruksi",0,0,0,0,0,0
"447",2024,31,"Perdagangan Mobil Sepeda Motor dan Reparasinya",0,0,0,0,0,0
"448",2024,32,"Perdagangan Besar dan Eceran Bukan Mobil dan Sepeda Motor",0,0,0,0,0,0
"449",2024,33,"Angkutan Rel",0,0,0,0,0,0
"450",2024,34,"Angkutan Darat",0,0,0,0,0,0
"451",2024,35,"Angkutan Laut",0,0,0,0,0,0
"452",2024,36,"Angkutan Sungai Danau dan Penyeberangan",0,0,0,0,0,0
"453",2024,37,"Angkutan Udara",0,0,0,0,0,0
"454",2024,38,"Pergudangan dan Jasa Penunjang Angkutan Pos dan Kurir",0,0,0,0,0,0
"455",2024,39,"Penyediaan Akomodasi",0,0,0,0,0,0
"456",2024,40,"Penyediaan Makan Minum",0,0,0,0,0,0
"457",2024,41,"Informasi dan Komunikasi",0,0,0,0,0,0
"458",2024,42,"Jasa Perantara Keuangan",0,0,0,0,0,0
"459",2024,43,"Asuransi dan Dana Pensiun",0,0,0,0,0,0
"460",2024,44,"Jasa Keuangan Lainnya",0,0,0,0,0,0
"461",2024,45,"Jasa Penunjang Keuangan",0,0,0,0,0,0
"462",2024,46,"Real Estate",0,0,0,0,0,0
"463",2024,47,"Jasa Perusahaan",0,0,0,0,0,0
"464",2024,48,"Administrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib",0,0,0,0,0,0
"465",2024,49,"Jasa Pendidikan",0,0,0,0,0,0
"466",2024,50,"Jasa Kesehatan dan Kegiatan Sosial",0,0,0,0,0,0
"467",2024,51,"Jasa lainnya",0,0,0,0,0,0
"468",2024,52,"Lainnya",0,0,0,0,0,0
"469",2025,1,"Tanaman Pangan",463033.749528888,17979.0633730666,160291.638212217,50811.7947600888,233906.42669715,44.8264863655168
"470",2025,2,"Tanaman Hortikultura",316646.793082609,15731.5541595901,96174.2108677916,47182.0020907118,157435.754116639,123.271847877105
"471",2025,3,"Perkebunan",157803.16929436,11303.5794252232,64497.0377209389,23122.6579906952,58823.5286240688,56.3655334342373
"472",2025,4,"Peternakan",0,0,0,0,0,0
"473",2025,5,"Jasa Pertanian dan Perburuan ",0,0,0,0,0,0
"474",2025,6,"Kehutanan dan Penebangan Kayu",0,0,0,0,0,0
"475",2025,7,"Perikanan",0,0,0,0,0,0
"476",2025,8,"Pertambangan Minyak Gas dan Panas Bumi",0,0,0,0,0,0
"477",2025,9,"Pertambangan Bijih Logam",0,0,0,0,0,0
"478",2025,10,"Pertambangan dan Penggalian Lainnya",0,0,0,0,0,0
"479",2025,11,"Industri Batubara dan Pengilangan Migas",0,0,0,0,0,0
"480",2025,12,"Industri Makanan dan Minuman",0,0,0,0,0,0
"481",2025,13,"Pengolahan Tembakau",0,0,0,0,0,0
"482",2025,14,"Industri Tekstil dan Pakaian Jadi",0,0,0,0,0,0
"483",2025,15,"Industri Kulit Barang dari Kulit dan Alas Kaki",0,0,0,0,0,0
"484",2025,16,"Industri Kayu Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu Rotan dan Sejenisnya",0,0,0,0,0,0
"485",2025,17,"Industri Kertas dan Barang dari Kertas Percetakan dan Reproduksi Media Rekaman",0,0,0,0,0,0
"486",2025,18,"Industri Kimia Farmasi dan Obat Tradisional",0,0,0,0,0,0
"487",2025,19,"Industri Karet Barang dari Karet dan Plastik",0,0,0,0,0,0
"488",2025,20,"Industri Barang Galian bukan Logam",0,0,0,0,0,0
"489",2025,21,"Industri Logam Dasar",0,0,0,0,0,0
"490",2025,22,"Industri Barang dari Logam Komputer Barang Elektronik Optik dan Peralatan Listrik",0,0,0,0,0,0
"491",2025,23,"Industri Mesin dan Perlengkapan YTDL",0,0,0,0,0,0
"492",2025,24,"Industri Alat Angkutan",0,0,0,0,0,0
"493",2025,25,"Industri Furnitur",0,0,0,0,0,0
"494",2025,26,"Industri pengolahan lainnya jasa reparasi dan pemasangan mesin dan peralatan",0,0,0,0,0,0
"495",2025,27,"Ketenagalistrikan",0,0,0,0,0,0
"496",2025,28,"Pengadaan Gas dan Produksi Es",0,0,0,0,0,0
"497",2025,29,"Pengadaan Air Pengelolaan Sampah Limbah dan Daur Ulang",0,0,0,0,0,0
"498",2025,30,"Konstruksi",0,0,0,0,0,0
"499",2025,31,"Perdagangan Mobil Sepeda Motor dan Reparasinya",0,0,0,0,0,0
"500",2025,32,"Perdagangan Besar dan Eceran Bukan Mobil dan Sepeda Motor",0,0,0,0,0,0
"501",2025,33,"Angkutan Rel",0,0,0,0,0,0
"502",2025,34,"Angkutan Darat",0,0,0,0,0,0
"503",2025,35,"Angkutan Laut",0,0,0,0,0,0
"504",2025,36,"Angkutan Sungai Danau dan Penyeberangan",0,0,0,0,0,0
"505",2025,37,"Angkutan Udara",0,0,0,0,0,0
"506",2025,38,"Pergudangan dan Jasa Penunjang Angkutan Pos dan Kurir",0,0,0,0,0,0
"507",2025,39,"Penyediaan Akomodasi",0,0,0,0,0,0
"508",2025,40,"Penyediaan Makan Minum",0,0,0,0,0,0
"509",2025,41,"Informasi dan Komunikasi",0,0,0,0,0,0
"510",2025,42,"Jasa Perantara Keuangan",0,0,0,0,0,0
"511",2025,43,"Asuransi dan Dana Pensiun",0,0,0,0,0,0
"512",2025,44,"Jasa Keuangan Lainnya",0,0,0,0,0,0
"513",2025,45,"Jasa Penunjang Keuangan",0,0,0,0,0,0
"514",2025,46,"Real Estate",0,0,0,0,0,0
"515",2025,47,"Jasa Perusahaan",0,0,0,0,0,0
"516",2025,48,"Administrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib",0,0,0,0,0,0
"517",2025,49,"Jasa Pendidikan",0,0,0,0,0,0
"518",2025,50,"Jasa Kesehatan dan Kegiatan Sosial",0,0,0,0,0,0
"519",2025,51,"Jasa lainnya",0,0,0,0,0,0
"520",2025,52,"Lainnya",0,0,0,0,0,0
"521",2026,1,"Tanaman Pangan",486185.625959949,18878.0238786085,168306.285534572,53352.4052333489,245601.843484443,47.0678289765662
"522",2026,2,"Tanaman Hortikultura",332479.13481653,16518.1319708971,100982.92204287,49541.1025051468,165307.542856536,129.435441080631
"523",2026,3,"Perkebunan",165739.92516576,11872.0962095954,67740.9348182443,24285.618737242,61782.0749464983,59.2004541803111
"524",2026,4,"Peternakan",0,0,0,0,0,0
"525",2026,5,"Jasa Pertanian dan Perburuan ",0,0,0,0,0,0
"526",2026,6,"Kehutanan dan Penebangan Kayu",0,0,0,0,0,0
"527",2026,7,"Perikanan",0,0,0,0,0,0
"528",2026,8,"Pertambangan Minyak Gas dan Panas Bumi",0,0,0,0,0,0
"529",2026,9,"Pertambangan Bijih Logam",0,0,0,0,0,0
"530",2026,10,"Pertambangan dan Penggalian Lainnya",0,0,0,0,0,0
"531",2026,11,"Industri Batubara dan Pengilangan Migas",0,0,0,0,0,0
"532",2026,12,"Industri Makanan dan Minuman",0,0,0,0,0,0
"533",2026,13,"Pengolahan Tembakau",0,0,0,0,0,0
"534",2026,14,"Industri Tekstil dan Pakaian Jadi",0,0,0,0,0,0
"535",2026,15,"Industri Kulit Barang dari Kulit dan Alas Kaki",0,0,0,0,0,0
"536",2026,16,"Industri Kayu Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu Rotan dan Sejenisnya",0,0,0,0,0,0
"537",2026,17,"Industri Kertas dan Barang dari Kertas Percetakan dan Reproduksi Media Rekaman",0,0,0,0,0,0
"538",2026,18,"Industri Kimia Farmasi dan Obat Tradisional",0,0,0,0,0,0
"539",2026,19,"Industri Karet Barang dari Karet dan Plastik",0,0,0,0,0,0
"540",2026,20,"Industri Barang Galian bukan Logam",0,0,0,0,0,0
"541",2026,21,"Industri Logam Dasar",0,0,0,0,0,0
"542",2026,22,"Industri Barang dari Logam Komputer Barang Elektronik Optik dan Peralatan Listrik",0,0,0,0,0,0
"543",2026,23,"Industri Mesin dan Perlengkapan YTDL",0,0,0,0,0,0
"544",2026,24,"Industri Alat Angkutan",0,0,0,0,0,0
"545",2026,25,"Industri Furnitur",0,0,0,0,0,0
"546",2026,26,"Industri pengolahan lainnya jasa reparasi dan pemasangan mesin dan peralatan",0,0,0,0,0,0
"547",2026,27,"Ketenagalistrikan",0,0,0,0,0,0
"548",2026,28,"Pengadaan Gas dan Produksi Es",0,0,0,0,0,0
"549",2026,29,"Pengadaan Air Pengelolaan Sampah Limbah dan Daur Ulang",0,0,0,0,0,0
"550",2026,30,"Konstruksi",0,0,0,0,0,0
"551",2026,31,"Perdagangan Mobil Sepeda Motor dan Reparasinya",0,0,0,0,0,0
"552",2026,32,"Perdagangan Besar dan Eceran Bukan Mobil dan Sepeda Motor",0,0,0,0,0,0
"553",2026,33,"Angkutan Rel",0,0,0,0,0,0
"554",2026,34,"Angkutan Darat",0,0,0,0,0,0
"555",2026,35,"Angkutan Laut",0,0,0,0,0,0
"556",2026,36,"Angkutan Sungai Danau dan Penyeberangan",0,0,0,0,0,0
"557",2026,37,"Angkutan Udara",0,0,0,0,0,0
"558",2026,38,"Pergudangan dan Jasa Penunjang Angkutan Pos dan Kurir",0,0,0,0,0,0
"559",2026,39,"Penyediaan Akomodasi",0,0,0,0,0,0
"560",2026,40,"Penyediaan Makan Minum",0,0,0,0,0,0
"561",2026,41,"Informasi dan Komunikasi",0,0,0,0,0,0
"562",2026,42,"Jasa Perantara Keuangan",0,0,0,0,0,0
"563",2026,43,"Asuransi dan Dana Pensiun",0,0,0,0,0,0
"564",2026,44,"Jasa Keuangan Lainnya",0,0,0,0,0,0
"565",2026,45,"Jasa Penunjang Keuangan",0,0,0,0,0,0
"566",2026,46,"Real Estate",0,0,0,0,0,0
"567",2026,47,"Jasa Perusahaan",0,0,0,0,0,0
"568",2026,48,"Administrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib",0,0,0,0,0,0
"569",2026,49,"Jasa Pendidikan",0,0,0,0,0,0
"570",2026,50,"Jasa Kesehatan dan Kegiatan Sosial",0,0,0,0,0,0
"571",2026,51,"Jasa lainnya",0,0,0,0,0,0
"572",2026,52,"Lainnya",0,0,0,0,0,0
"573",2027,1,"Tanaman Pangan",510495.115108584,19821.9331431381,176721.671764412,56020.0483038591,257882.040656627,49.4212405474996
"574",2027,2,"Tanaman Hortikultura",349103.093845143,17344.0386831031,106032.068839876,52018.1579712961,173572.921136842,135.907214025307
"575",2027,3,"Perkebunan",174078.178971695,12469.3726431709,71148.9314551493,25507.4103644722,64890.2857233884,62.1787855141062
"576",2027,4,"Peternakan",0,0,0,0,0,0
"577",2027,5,"Jasa Pertanian dan Perburuan ",0,0,0,0,0,0
"578",2027,6,"Kehutanan dan Penebangan Kayu",0,0,0,0,0,0
"579",2027,7,"Perikanan",0,0,0,0,0,0
"580",2027,8,"Pertambangan Minyak Gas dan Panas Bumi",0,0,0,0,0,0
"581",2027,9,"Pertambangan Bijih Logam",0,0,0,0,0,0
"582",2027,10,"Pertambangan dan Penggalian Lainnya",0,0,0,0,0,0
"583",2027,11,"Industri Batubara dan Pengilangan Migas",0,0,0,0,0,0
"584",2027,12,"Industri Makanan dan Minuman",0,0,0,0,0,0
"585",2027,13,"Pengolahan Tembakau",0,0,0,0,0,0
"586",2027,14,"Industri Tekstil dan Pakaian Jadi",0,0,0,0,0,0
"587",2027,15,"Industri Kulit Barang dari Kulit dan Alas Kaki",0,0,0,0,0,0
"588",2027,16,"Industri Kayu Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu Rotan dan Sejenisnya",0,0,0,0,0,0
"589",2027,17,"Industri Kertas dan Barang dari Kertas Percetakan dan Reproduksi Media Rekaman",0,0,0,0,0,0
"590",2027,18,"Industri Kimia Farmasi dan Obat Tradisional",0,0,0,0,0,0
"591",2027,19,"Industri Karet Barang dari Karet dan Plastik",0,0,0,0,0,0
"592",2027,20,"Industri Barang Galian bukan Logam",0,0,0,0,0,0
"593",2027,21,"Industri Logam Dasar",0,0,0,0,0,0
"594",2027,22,"Industri Barang dari Logam Komputer Barang Elektronik Optik dan Peralatan Listrik",0,0,0,0,0,0
"595",2027,23,"Industri Mesin dan Perlengkapan YTDL",0,0,0,0,0,0
"596",2027,24,"Industri Alat Angkutan",0,0,0,0,0,0
"597",2027,25,"Industri Furnitur",0,0,0,0,0,0
"598",2027,26,"Industri pengolahan lainnya jasa reparasi dan pemasangan mesin dan peralatan",0,0,0,0,0,0
"599",2027,27,"Ketenagalistrikan",0,0,0,0,0,0
"600",2027,28,"Pengadaan Gas dan Produksi Es",0,0,0,0,0,0
"601",2027,29,"Pengadaan Air Pengelolaan Sampah Limbah dan Daur Ulang",0,0,0,0,0,0
"602",2027,30,"Konstruksi",0,0,0,0,0,0
"603",2027,31,"Perdagangan Mobil Sepeda Motor dan Reparasinya",0,0,0,0,0,0
"604",2027,32,"Perdagangan Besar dan Eceran Bukan Mobil dan Sepeda Motor",0,0,0,0,0,0
"605",2027,33,"Angkutan Rel",0,0,0,0,0,0
"606",2027,34,"Angkutan Darat",0,0,0,0,0,0
"607",2027,35,"Angkutan Laut",0,0,0,0,0,0
"608",2027,36,"Angkutan Sungai Danau dan Penyeberangan",0,0,0,0,0,0
"609",2027,37,"Angkutan Udara",0,0,0,0,0,0
"610",2027,38,"Pergudangan dan Jasa Penunjang Angkutan Pos dan Kurir",0,0,0,0,0,0
"611",2027,39,"Penyediaan Akomodasi",0,0,0,0,0,0
"612",2027,40,"Penyediaan Makan Minum",0,0,0,0,0,0
"613",2027,41,"Informasi dan Komunikasi",0,0,0,0,0,0
"614",2027,42,"Jasa Perantara Keuangan",0,0,0,0,0,0
"615",2027,43,"Asuransi dan Dana Pensiun",0,0,0,0,0,0
"616",2027,44,"Jasa Keuangan Lainnya",0,0,0,0,0,0
"617",2027,45,"Jasa Penunjang Keuangan",0,0,0,0,0,0
"618",2027,46,"Real Estate",0,0,0,0,0,0
"619",2027,47,"Jasa Perusahaan",0,0,0,0,0,0
"620",2027,48,"Administrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib",0,0,0,0,0,0
"621",2027,49,"Jasa Pendidikan",0,0,0,0,0,0
"622",2027,50,"Jasa Kesehatan dan Kegiatan Sosial",0,0,0,0,0,0
"623",2027,51,"Jasa lainnya",0,0,0,0,0,0
"624",2027,52,"Lainnya",0,0,0,0,0,0
"625",2028,1,"Tanaman Pangan",536020.099498534,20813.0386779082,185557.834500647,58821.0758086494,270776.25818662,51.8923247090759
"626",2028,2,"Tanaman Hortikultura",366558.251053966,18211.2407422856,111333.673046219,54619.0662448423,182251.568444913,142.702575706282
"627",2028,3,"Perkebunan",182838.471289405,13096.8800655136,74729.4229407661,26791.0426518762,68155.8177669482,65.3078643008985
"628",2028,4,"Peternakan",0,0,0,0,0,0
"629",2028,5,"Jasa Pertanian dan Perburuan ",0,0,0,0,0,0
"630",2028,6,"Kehutanan dan Penebangan Kayu",0,0,0,0,0,0
"631",2028,7,"Perikanan",0,0,0,0,0,0
"632",2028,8,"Pertambangan Minyak Gas dan Panas Bumi",0,0,0,0,0,0
"633",2028,9,"Pertambangan Bijih Logam",0,0,0,0,0,0
"634",2028,10,"Pertambangan dan Penggalian Lainnya",0,0,0,0,0,0
"635",2028,11,"Industri Batubara dan Pengilangan Migas",0,0,0,0,0,0
"636",2028,12,"Industri Makanan dan Minuman",0,0,0,0,0,0
"637",2028,13,"Pengolahan Tembakau",0,0,0,0,0,0
"638",2028,14,"Industri Tekstil dan Pakaian Jadi",0,0,0,0,0,0
"639",2028,15,"Industri Kulit Barang dari Kulit dan Alas Kaki",0,0,0,0,0,0
"640",2028,16,"Industri Kayu Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu Rotan dan Sejenisnya",0,0,0,0,0,0
"641",2028,17,"Industri Kertas dan Barang dari Kertas Percetakan dan Reproduksi Media Rekaman",0,0,0,0,0,0
"642",2028,18,"Industri Kimia Farmasi dan Obat Tradisional",0,0,0,0,0,0
"643",2028,19,"Industri Karet Barang dari Karet dan Plastik",0,0,0,0,0,0
"644",2028,20,"Industri Barang Galian bukan Logam",0,0,0,0,0,0
"645",2028,21,"Industri Logam Dasar",0,0,0,0,0,0
"646",2028,22,"Industri Barang dari Logam Komputer Barang Elektronik Optik dan Peralatan Listrik",0,0,0,0,0,0
"647",2028,23,"Industri Mesin dan Perlengkapan YTDL",0,0,0,0,0,0
"648",2028,24,"Industri Alat Angkutan",0,0,0,0,0,0
"649",2028,25,"Industri Furnitur",0,0,0,0,0,0
"650",2028,26,"Industri pengolahan lainnya jasa reparasi dan pemasangan mesin dan peralatan",0,0,0,0,0,0
"651",2028,27,"Ketenagalistrikan",0,0,0,0,0,0
"652",2028,28,"Pengadaan Gas dan Produksi Es",0,0,0,0,0,0
"653",2028,29,"Pengadaan Air Pengelolaan Sampah Limbah dan Daur Ulang",0,0,0,0,0,0
"654",2028,30,"Konstruksi",0,0,0,0,0,0
"655",2028,31,"Perdagangan Mobil Sepeda Motor dan Reparasinya",0,0,0,0,0,0
"656",2028,32,"Perdagangan Besar dan Eceran Bukan Mobil dan Sepeda Motor",0,0,0,0,0,0
"657",2028,33,"Angkutan Rel",0,0,0,0,0,0
"658",2028,34,"Angkutan Darat",0,0,0,0,0,0
"659",2028,35,"Angkutan Laut",0,0,0,0,0,0
"660",2028,36,"Angkutan Sungai Danau dan Penyeberangan",0,0,0,0,0,0
"661",2028,37,"Angkutan Udara",0,0,0,0,0,0
"662",2028,38,"Pergudangan dan Jasa Penunjang Angkutan Pos dan Kurir",0,0,0,0,0,0
"663",2028,39,"Penyediaan Akomodasi",0,0,0,0,0,0
"664",2028,40,"Penyediaan Makan Minum",0,0,0,0,0,0
"665",2028,41,"Informasi dan Komunikasi",0,0,0,0,0,0
"666",2028,42,"Jasa Perantara Keuangan",0,0,0,0,0,0
"667",2028,43,"Asuransi dan Dana Pensiun",0,0,0,0,0,0
"668",2028,44,"Jasa Keuangan Lainnya",0,0,0,0,0,0
"669",2028,45,"Jasa Penunjang Keuangan",0,0,0,0,0,0
"670",2028,46,"Real Estate",0,0,0,0,0,0
"671",2028,47,"Jasa Perusahaan",0,0,0,0,0,0
"672",2028,48,"Administrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib",0,0,0,0,0,0
"673",2028,49,"Jasa Pendidikan",0,0,0,0,0,0
"674",2028,50,"Jasa Kesehatan dan Kegiatan Sosial",0,0,0,0,0,0
"675",2028,51,"Jasa lainnya",0,0,0,0,0,0
"676",2028,52,"Lainnya",0,0,0,0,0,0
"677",2029,1,"Tanaman Pangan",562828.710983503,21853.985963765,194838.359424571,61762.9643123775,284318.913605456,54.4876773338728
"678",2029,2,"Tanaman Hortikultura",384890.541236034,19122.0202675128,116901.686303185,57350.671846394,191366.323410222,149.839408720009
"679",2029,3,"Perkebunan",192044.15743577,13756.2914384564,78491.9550197113,28139.9378184557,71587.3771263474,68.5960327995942
"680",2029,4,"Peternakan",0,0,0,0,0,0
"681",2029,5,"Jasa Pertanian dan Perburuan ",0,0,0,0,0,0
"682",2029,6,"Kehutanan dan Penebangan Kayu",0,0,0,0,0,0
"683",2029,7,"Perikanan",0,0,0,0,0,0
"684",2029,8,"Pertambangan Minyak Gas dan Panas Bumi",0,0,0,0,0,0
